FILE     : ETPOLUT1.DAT
STATUS   : 1997.03.16                                       
CONTENTS : Pole coordinates and earth rotation,                                  
           one day sampling interval, given at 0 hours UTC.             
                                                                                
           The pole coordinates, UT1-UTC and TAI-UT1 have been taken from 
           files EOPC04.xx (xx = year), transferred from IERS via INTERNET 
           to Karlsruhe at 19941108, 19950310, 19951011, 19960218, 19970305
           and transformed to current format using program IERS.FOR. 
                          
           Adress: 145.238.2.21
           login:  anonymous
           password: wenzel gik karlsruhe
           directory: cd iers cd old
                                                      
           Start: 19720101  MJD = 41317.000                                     
           End  : 19970228  MJD = 50507.000                                     

           Span :                  9190.000 days  = 25.16 years                  
                                                                                
Date     Time    MJD          x         y       UT1-UTC   TAI-UT1                                   
                             ["]       ["]      [SEC]     [SEC]                                   
C****************************************************************************** 
19721226 000000 41677.000   0.13360   0.13900 -0.170262 11.170262
19721227 000000 41678.000   0.13250   0.13680 -0.173834 11.173834
19721228 000000 41679.000   0.13140   0.13460 -0.177276 11.177276
19721229 000000 41680.000   0.13030   0.13250 -0.180569 11.180569
19721230 000000 41681.000   0.12920   0.13040 -0.183694 11.183694
19721231 000000 41682.000   0.12800   0.12830 -0.186647 11.186647
19730101 000000 41683.000   0.12680   0.12620  0.810516 11.189484
19730102 000000 41684.000   0.12550   0.12420  0.807780 11.192220
19730103 000000 41685.000   0.12430   0.12220  0.805074 11.194926
19730104 000000 41686.000   0.12290   0.12020  0.802323 11.197677
19730105 000000 41687.000   0.12160   0.11830  0.799463 11.200537
19730106 000000 41688.000   0.12020   0.11640  0.796452 11.203548
19730107 000000 41689.000   0.11880   0.11460  0.793250 11.206750
19730108 000000 41690.000   0.11730   0.11280  0.789831 11.210169
19730109 000000 41691.000   0.11580   0.11100  0.786239 11.213761
19730110 000000 41692.000   0.11420   0.10930  0.782542 11.217458
19730111 000000 41693.000   0.11260   0.10770  0.778817 11.221183
19730112 000000 41694.000   0.11100   0.10620  0.775150 11.224850
19730113 000000 41695.000   0.10930   0.10460  0.771632 11.228368
19730114 000000 41696.000   0.10760   0.10320  0.768318 11.231682
19730115 000000 41697.000   0.10580   0.10180  0.765226 11.234774
19730116 000000 41698.000   0.10400   0.10050  0.762286 11.237714
19730117 000000 41699.000   0.10210   0.09920  0.759396 11.240604
19730118 000000 41700.000   0.10020   0.09800  0.756450 11.243550
19730119 000000 41701.000   0.09830   0.09690  0.753353 11.246647
19730120 000000 41702.000   0.09630   0.09580  0.750089 11.249911
19730121 000000 41703.000   0.09430   0.09480  0.746681 11.253319
19730122 000000 41704.000   0.09230   0.09380  0.743213 11.256787
19730123 000000 41705.000   0.09030   0.09300  0.739768 11.260232
19730124 000000 41706.000   0.08820   0.09210  0.736430 11.263570
19730125 000000 41707.000   0.08610   0.09130  0.733242 11.266758
19730126 000000 41708.000   0.08400   0.09060  0.730225 11.269775
19730127 000000 41709.000   0.08190   0.09000  0.727373 11.272627
19730128 000000 41710.000   0.07970   0.08940  0.724646 11.275354
19730129 000000 41711.000   0.07760   0.08880  0.722009 11.277991
19730130 000000 41712.000   0.07540   0.08830  0.719396 11.280604
19730131 000000 41713.000   0.07330   0.08780  0.716739 11.283261
19730201 000000 41714.000   0.07110   0.08740  0.713981 11.286019
19730202 000000 41715.000   0.06900   0.08700  0.711031 11.288969
19730203 000000 41716.000   0.06690   0.08670  0.707870 11.292130
19730204 000000 41717.000   0.06480   0.08640  0.704490 11.295510
19730205 000000 41718.000   0.06260   0.08620  0.700900 11.299100
19730206 000000 41719.000   0.06050   0.08600  0.697156 11.302844
19730207 000000 41720.000   0.05840   0.08590  0.693349 11.306651
19730208 000000 41721.000   0.05640   0.08570  0.689569 11.310431
19730209 000000 41722.000   0.05430   0.08570  0.685917 11.314083
19730210 000000 41723.000   0.05220   0.08560  0.682423 11.317577
19730211 000000 41724.000   0.05020   0.08560  0.679121 11.320879
19730212 000000 41725.000   0.04810   0.08560  0.675942 11.324058
19730213 000000 41726.000   0.04610   0.08560  0.672804 11.327196
19730214 000000 41727.000   0.04410   0.08570  0.669599 11.330401
19730215 000000 41728.000   0.04210   0.08580  0.666245 11.333755
19730216 000000 41729.000   0.04000   0.08590  0.662678 11.337322
19730217 000000 41730.000   0.03800   0.08600  0.658925 11.341075
19730218 000000 41731.000   0.03600   0.08620  0.655051 11.344949
19730219 000000 41732.000   0.03400   0.08640  0.651162 11.348838
19730220 000000 41733.000   0.03200   0.08660  0.647345 11.352655
19730221 000000 41734.000   0.03000   0.08680  0.643688 11.356312
19730222 000000 41735.000   0.02790   0.08700  0.640238 11.359762
19730223 000000 41736.000   0.02590   0.08720  0.637007 11.362993
19730224 000000 41737.000   0.02390   0.08750  0.633965 11.366035
19730225 000000 41738.000   0.02180   0.08770  0.631094 11.368906
19730226 000000 41739.000   0.01980   0.08800  0.628320 11.371680
19730227 000000 41740.000   0.01770   0.08830  0.625601 11.374399
19730228 000000 41741.000   0.01560   0.08860  0.622827 11.377173
19730301 000000 41742.000   0.01360   0.08890  0.619944 11.380056
19730302 000000 41743.000   0.01150   0.08920  0.616899 11.383101
19730303 000000 41744.000   0.00940   0.08960  0.613661 11.386339
19730304 000000 41745.000   0.00730   0.08990  0.610221 11.389779
19730305 000000 41746.000   0.00510   0.09020  0.606621 11.393379
19730306 000000 41747.000   0.00300   0.09060  0.602926 11.397074
19730307 000000 41748.000   0.00090   0.09100  0.599233 11.400767
19730308 000000 41749.000  -0.00120   0.09130  0.595644 11.404356
19730309 000000 41750.000  -0.00340   0.09170  0.592201 11.407799
19730310 000000 41751.000  -0.00550   0.09220  0.588938 11.411062
19730311 000000 41752.000  -0.00760   0.09260  0.585806 11.414194
19730312 000000 41753.000  -0.00970   0.09300  0.582720 11.417280
19730313 000000 41754.000  -0.01190   0.09350  0.579572 11.420428
19730314 000000 41755.000  -0.01400   0.09400  0.576270 11.423730
19730315 000000 41756.000  -0.01610   0.09450  0.572734 11.427266
19730316 000000 41757.000  -0.01820   0.09510  0.568948 11.431052
19730317 000000 41758.000  -0.02030   0.09570  0.564968 11.435032
19730318 000000 41759.000  -0.02230   0.09630  0.560852 11.439148
19730319 000000 41760.000  -0.02440   0.09690  0.556721 11.443279
19730320 000000 41761.000  -0.02650   0.09760  0.552670 11.447330
19730321 000000 41762.000  -0.02850   0.09840  0.548775 11.451225
19730322 000000 41763.000  -0.03060   0.09920  0.545055 11.454945
19730323 000000 41764.000  -0.03260   0.10000  0.541511 11.458489
19730324 000000 41765.000  -0.03460   0.10090  0.538143 11.461857
19730325 000000 41766.000  -0.03660   0.10180  0.534894 11.465106
19730326 000000 41767.000  -0.03860   0.10280  0.531692 11.468308
19730327 000000 41768.000  -0.04060   0.10390  0.528483 11.471517
19730328 000000 41769.000  -0.04260   0.10500  0.525203 11.474797
19730329 000000 41770.000  -0.04460   0.10610  0.521796 11.478204
19730330 000000 41771.000  -0.04660   0.10730  0.518211 11.481789
19730331 000000 41772.000  -0.04850   0.10860  0.514440 11.485560
19730401 000000 41773.000  -0.05050   0.10990  0.510501 11.489499
19730402 000000 41774.000  -0.05250   0.11130  0.506441 11.493559
19730403 000000 41775.000  -0.05440   0.11270  0.502342 11.497658
19730404 000000 41776.000  -0.05640   0.11420  0.498339 11.501661
19730405 000000 41777.000  -0.05830   0.11580  0.494516 11.505484
19730406 000000 41778.000  -0.06020   0.11740  0.490921 11.509079
19730407 000000 41779.000  -0.06220   0.11900  0.487545 11.512455
19730408 000000 41780.000  -0.06410   0.12070  0.484321 11.515679
19730409 000000 41781.000  -0.06600   0.12240  0.481120 11.518880
19730410 000000 41782.000  -0.06790   0.12420  0.477842 11.522158
19730411 000000 41783.000  -0.06970   0.12600  0.474431 11.525569
19730412 000000 41784.000  -0.07160   0.12790  0.470859 11.529141
19730413 000000 41785.000  -0.07340   0.12980  0.467152 11.532848
19730414 000000 41786.000  -0.07520   0.13170  0.463370 11.536630
19730415 000000 41787.000  -0.07700   0.13360  0.459599 11.540401
19730416 000000 41788.000  -0.07870   0.13560  0.455898 11.544102
19730417 000000 41789.000  -0.08050   0.13750  0.452338 11.547662
19730418 000000 41790.000  -0.08220   0.13950  0.448956 11.551044
19730419 000000 41791.000  -0.08380   0.14150  0.445749 11.554251
19730420 000000 41792.000  -0.08550   0.14350  0.442714 11.557286
19730421 000000 41793.000  -0.08710   0.14550  0.439802 11.560198
19730422 000000 41794.000  -0.08860   0.14750  0.436955 11.563045
19730423 000000 41795.000  -0.09010   0.14940  0.434110 11.565890
19730424 000000 41796.000  -0.09160   0.15140  0.431209 11.568791
19730425 000000 41797.000  -0.09310   0.15330  0.428195 11.571805
19730426 000000 41798.000  -0.09450   0.15530  0.425018 11.574982
19730427 000000 41799.000  -0.09580   0.15720  0.421673 11.578327
19730428 000000 41800.000  -0.09720   0.15910  0.418129 11.581871
19730429 000000 41801.000  -0.09850   0.16100  0.414429 11.585571
19730430 000000 41802.000  -0.09970   0.16290  0.410632 11.589368
19730501 000000 41803.000  -0.10090   0.16480  0.406835 11.593165
19730502 000000 41804.000  -0.10210   0.16660  0.403133 11.596867
19730503 000000 41805.000  -0.10330   0.16850  0.399584 11.600416
19730504 000000 41806.000  -0.10440   0.17030  0.396212 11.603788
19730505 000000 41807.000  -0.10550   0.17210  0.392993 11.607007
19730506 000000 41808.000  -0.10650   0.17380  0.389806 11.610194
19730507 000000 41809.000  -0.10750   0.17560  0.386556 11.613444
19730508 000000 41810.000  -0.10850   0.17730  0.383161 11.616839
19730509 000000 41811.000  -0.10940   0.17900  0.379616 11.620384
19730510 000000 41812.000  -0.11030   0.18070  0.375936 11.624064
19730511 000000 41813.000  -0.11120   0.18240  0.372204 11.627796
19730512 000000 41814.000  -0.11200   0.18410  0.368487 11.631513
19730513 000000 41815.000  -0.11280   0.18570  0.364883 11.635117
19730514 000000 41816.000  -0.11360   0.18740  0.361441 11.638559
19730515 000000 41817.000  -0.11430   0.18900  0.358196 11.641804
19730516 000000 41818.000  -0.11510   0.19060  0.355170 11.644830
19730517 000000 41819.000  -0.11570   0.19220  0.352340 11.647660
19730518 000000 41820.000  -0.11640   0.19370  0.349680 11.650320
19730519 000000 41821.000  -0.11710   0.19530  0.347129 11.652871
19730520 000000 41822.000  -0.11770   0.19680  0.344625 11.655375
19730521 000000 41823.000  -0.11820   0.19840  0.342110 11.657890
19730522 000000 41824.000  -0.11880   0.19990  0.339509 11.660491
19730523 000000 41825.000  -0.11930   0.20140  0.336785 11.663215
19730524 000000 41826.000  -0.11980   0.20290  0.333902 11.666098
19730525 000000 41827.000  -0.12020   0.20440  0.330857 11.669143
19730526 000000 41828.000  -0.12060   0.20600  0.327669 11.672331
19730527 000000 41829.000  -0.12100   0.20750  0.324364 11.675636
19730528 000000 41830.000  -0.12130   0.20900  0.321026 11.678974
19730529 000000 41831.000  -0.12160   0.21050  0.317730 11.682270
19730530 000000 41832.000  -0.12180   0.21200  0.314577 11.685423
19730531 000000 41833.000  -0.12200   0.21360  0.311613 11.688387
19730601 000000 41834.000  -0.12210   0.21510  0.308808 11.691192
19730602 000000 41835.000  -0.12210   0.21660  0.306070 11.693930
19730603 000000 41836.000  -0.12210   0.21820  0.303302 11.696698
19730604 000000 41837.000  -0.12210   0.21980  0.300400 11.699600
19730605 000000 41838.000  -0.12200   0.22130  0.297303 11.702697
19730606 000000 41839.000  -0.12180   0.22290  0.294045 11.705955
19730607 000000 41840.000  -0.12160   0.22450  0.290675 11.709325
19730608 000000 41841.000  -0.12130   0.22610  0.287302 11.712698
19730609 000000 41842.000  -0.12100   0.22770  0.284018 11.715982
19730610 000000 41843.000  -0.12060   0.22930  0.280863 11.719137
19730611 000000 41844.000  -0.12010   0.23100  0.277881 11.722119
19730612 000000 41845.000  -0.11960   0.23260  0.275101 11.724899
19730613 000000 41846.000  -0.11910   0.23430  0.272502 11.727498
19730614 000000 41847.000  -0.11850   0.23590  0.270063 11.729937
19730615 000000 41848.000  -0.11780   0.23760  0.267744 11.732256
19730616 000000 41849.000  -0.11710   0.23930  0.265469 11.734531
19730617 000000 41850.000  -0.11630   0.24100  0.263193 11.736807
19730618 000000 41851.000  -0.11550   0.24280  0.260865 11.739135
19730619 000000 41852.000  -0.11460   0.24450  0.258441 11.741559
19730620 000000 41853.000  -0.11370   0.24630  0.255909 11.744091
19730621 000000 41854.000  -0.11280   0.24810  0.253256 11.746744
19730622 000000 41855.000  -0.11180   0.24990  0.250500 11.749500
19730623 000000 41856.000  -0.11070   0.25170  0.247700 11.752300
19730624 000000 41857.000  -0.10960   0.25350  0.244888 11.755112
19730625 000000 41858.000  -0.10850   0.25540  0.242146 11.757854
19730626 000000 41859.000  -0.10740   0.25730  0.239552 11.760448
19730627 000000 41860.000  -0.10620   0.25920  0.237147 11.762853
19730628 000000 41861.000  -0.10490   0.26110  0.234915 11.765085
19730629 000000 41862.000  -0.10370   0.26300  0.232815 11.767185
19730630 000000 41863.000  -0.10240   0.26500  0.230725 11.769275
19730701 000000 41864.000  -0.10110   0.26700  0.228538 11.771462
19730702 000000 41865.000  -0.09970   0.26890  0.226173 11.773827
19730703 000000 41866.000  -0.09830   0.27090  0.223603 11.776397
19730704 000000 41867.000  -0.09690   0.27290  0.220880 11.779120
19730705 000000 41868.000  -0.09550   0.27490  0.218102 11.781898
19730706 000000 41869.000  -0.09400   0.27690  0.215374 11.784626
19730707 000000 41870.000  -0.09250   0.27890  0.212768 11.787232
19730708 000000 41871.000  -0.09100   0.28090  0.210328 11.789672
19730709 000000 41872.000  -0.08950   0.28290  0.208066 11.791934
19730710 000000 41873.000  -0.08800   0.28480  0.205968 11.794032
19730711 000000 41874.000  -0.08650   0.28680  0.204005 11.795995
19730712 000000 41875.000  -0.08500   0.28870  0.202118 11.797882
19730713 000000 41876.000  -0.08340   0.29050  0.200241 11.799759
19730714 000000 41877.000  -0.08190   0.29240  0.198321 11.801679
19730715 000000 41878.000  -0.08040   0.29420  0.196289 11.803711
19730716 000000 41879.000  -0.07880   0.29590  0.194098 11.805902
19730717 000000 41880.000  -0.07730   0.29760  0.191731 11.808269
19730718 000000 41881.000  -0.07580   0.29930  0.189162 11.810838
19730719 000000 41882.000  -0.07430   0.30090  0.186431 11.813569
19730720 000000 41883.000  -0.07280   0.30250  0.183565 11.816435
19730721 000000 41884.000  -0.07130   0.30400  0.180637 11.819363
19730722 000000 41885.000  -0.06980   0.30540  0.177675 11.822325
19730723 000000 41886.000  -0.06830   0.30680  0.174787 11.825213
19730724 000000 41887.000  -0.06680   0.30810  0.172041 11.827959
19730725 000000 41888.000  -0.06530   0.30930  0.169453 11.830547
19730726 000000 41889.000  -0.06390   0.31050  0.167009 11.832991
19730727 000000 41890.000  -0.06240   0.31160  0.164647 11.835353
19730728 000000 41891.000  -0.06090   0.31270  0.162238 11.837762
19730729 000000 41892.000  -0.05940   0.31360  0.159696 11.840304
19730730 000000 41893.000  -0.05800   0.31460  0.156955 11.843045
19730731 000000 41894.000  -0.05650   0.31540  0.154053 11.845947
19730801 000000 41895.000  -0.05500   0.31620  0.151102 11.848898
19730802 000000 41896.000  -0.05360   0.31690  0.148166 11.851834
19730803 000000 41897.000  -0.05210   0.31760  0.145360 11.854640
19730804 000000 41898.000  -0.05060   0.31820  0.142748 11.857252
19730805 000000 41899.000  -0.04910   0.31880  0.140350 11.859650
19730806 000000 41900.000  -0.04760   0.31930  0.138157 11.861843
19730807 000000 41901.000  -0.04610   0.31980  0.136127 11.863873
19730808 000000 41902.000  -0.04460   0.32020  0.134224 11.865776
19730809 000000 41903.000  -0.04300   0.32060  0.132362 11.867638
19730810 000000 41904.000  -0.04150   0.32090  0.130489 11.869511
19730811 000000 41905.000  -0.04000   0.32120  0.128531 11.871469
19730812 000000 41906.000  -0.03840   0.32150  0.126425 11.873575
19730813 000000 41907.000  -0.03690   0.32180  0.124147 11.875853
19730814 000000 41908.000  -0.03530   0.32200  0.121659 11.878341
19730815 000000 41909.000  -0.03380   0.32220  0.118988 11.881012
19730816 000000 41910.000  -0.03220   0.32250  0.116168 11.883832
19730817 000000 41911.000  -0.03060   0.32270  0.113262 11.886738
19730818 000000 41912.000  -0.02900   0.32290  0.110335 11.889665
19730819 000000 41913.000  -0.02740   0.32310  0.107469 11.892531
19730820 000000 41914.000  -0.02580   0.32330  0.104719 11.895281
19730821 000000 41915.000  -0.02420   0.32350  0.102110 11.897890
19730822 000000 41916.000  -0.02260   0.32370  0.099609 11.900391
19730823 000000 41917.000  -0.02100   0.32390  0.097156 11.902844
19730824 000000 41918.000  -0.01940   0.32410  0.094645 11.905355
19730825 000000 41919.000  -0.01780   0.32440  0.091996 11.908004
19730826 000000 41920.000  -0.01610   0.32460  0.089141 11.910859
19730827 000000 41921.000  -0.01450   0.32490  0.086068 11.913932
19730828 000000 41922.000  -0.01280   0.32520  0.082808 11.917192
19730829 000000 41923.000  -0.01110   0.32550  0.079475 11.920525
19730830 000000 41924.000  -0.00950   0.32570  0.076184 11.923816
19730831 000000 41925.000  -0.00780   0.32600  0.073021 11.926979
19730901 000000 41926.000  -0.00610   0.32640  0.070064 11.929936
19730902 000000 41927.000  -0.00430   0.32670  0.067306 11.932694
19730903 000000 41928.000  -0.00260   0.32700  0.064744 11.935256
19730904 000000 41929.000  -0.00090   0.32730  0.062332 11.937668
19730905 000000 41930.000   0.00090   0.32770  0.060012 11.939988
19730906 000000 41931.000   0.00260   0.32800  0.057735 11.942265
19730907 000000 41932.000   0.00440   0.32830  0.055426 11.944574
19730908 000000 41933.000   0.00620   0.32860  0.053029 11.946971
19730909 000000 41934.000   0.00790   0.32900  0.050498 11.949502
19730910 000000 41935.000   0.00970   0.32930  0.047801 11.952199
19730911 000000 41936.000   0.01150   0.32960  0.044936 11.955064
19730912 000000 41937.000   0.01330   0.32990  0.041920 11.958080
19730913 000000 41938.000   0.01510   0.33010  0.038819 11.961181
19730914 000000 41939.000   0.01690   0.33040  0.035699 11.964301
19730915 000000 41940.000   0.01870   0.33060  0.032642 11.967358
19730916 000000 41941.000   0.02050   0.33090  0.029707 11.970293
19730917 000000 41942.000   0.02230   0.33100  0.026917 11.973083
19730918 000000 41943.000   0.02410   0.33120  0.024274 11.975726
19730919 000000 41944.000   0.02590   0.33130  0.021698 11.978302
19730920 000000 41945.000   0.02770   0.33140  0.019095 11.980905
19730921 000000 41946.000   0.02950   0.33140  0.016382 11.983618
19730922 000000 41947.000   0.03120   0.33140  0.013483 11.986517
19730923 000000 41948.000   0.03290   0.33140  0.010355 11.989645
19730924 000000 41949.000   0.03470   0.33130  0.007019 11.992981
19730925 000000 41950.000   0.03640   0.33120  0.003540 11.996460
19730926 000000 41951.000   0.03810   0.33100  0.000028 11.999972
19730927 000000 41952.000   0.03970   0.33080 -0.003427 12.003427
19730928 000000 41953.000   0.04140   0.33050 -0.006728 12.006728
19730929 000000 41954.000   0.04300   0.33010 -0.009860 12.009860
19730930 000000 41955.000   0.04460   0.32970 -0.012808 12.012808
19731001 000000 41956.000   0.04620   0.32930 -0.015605 12.015605
19731002 000000 41957.000   0.04770   0.32880 -0.018307 12.018307
19731003 000000 41958.000   0.04930   0.32820 -0.020964 12.020964
19731004 000000 41959.000   0.05080   0.32760 -0.023649 12.023649
19731005 000000 41960.000   0.05220   0.32690 -0.026382 12.026382
19731006 000000 41961.000   0.05370   0.32620 -0.029248 12.029248
19731007 000000 41962.000   0.05510   0.32550 -0.032260 12.032260
19731008 000000 41963.000   0.05650   0.32470 -0.035429 12.035429
19731009 000000 41964.000   0.05780   0.32380 -0.038744 12.038744
19731010 000000 41965.000   0.05920   0.32290 -0.042164 12.042164
19731011 000000 41966.000   0.06050   0.32200 -0.045634 12.045634
19731012 000000 41967.000   0.06170   0.32110 -0.049052 12.049052
19731013 000000 41968.000   0.06300   0.32010 -0.052368 12.052368
19731014 000000 41969.000   0.06420   0.31910 -0.055505 12.055505
19731015 000000 41970.000   0.06540   0.31800 -0.058467 12.058467
19731016 000000 41971.000   0.06650   0.31700 -0.061303 12.061303
19731017 000000 41972.000   0.06770   0.31590 -0.064112 12.064112
19731018 000000 41973.000   0.06880   0.31480 -0.066994 12.066994
19731019 000000 41974.000   0.06980   0.31370 -0.070026 12.070026
19731020 000000 41975.000   0.07090   0.31250 -0.073236 12.073236
19731021 000000 41976.000   0.07190   0.31140 -0.076642 12.076642
19731022 000000 41977.000   0.07290   0.31030 -0.080163 12.080163
19731023 000000 41978.000   0.07390   0.30910 -0.083747 12.083747
19731024 000000 41979.000   0.07480   0.30800 -0.087289 12.087289
19731025 000000 41980.000   0.07570   0.30680 -0.090732 12.090732
19731026 000000 41981.000   0.07660   0.30570 -0.094010 12.094010
19731027 000000 41982.000   0.07740   0.30450 -0.097120 12.097120
19731028 000000 41983.000   0.07820   0.30340 -0.100073 12.100073
19731029 000000 41984.000   0.07900   0.30230 -0.102924 12.102924
19731030 000000 41985.000   0.07980   0.30120 -0.105711 12.105711
19731031 000000 41986.000   0.08050   0.30010 -0.108508 12.108508
19731101 000000 41987.000   0.08120   0.29900 -0.111380 12.111380
19731102 000000 41988.000   0.08190   0.29790 -0.114367 12.114367
19731103 000000 41989.000   0.08260   0.29690 -0.117512 12.117512
